"","ID","State","Date","text","sentiments_x","Phase","simpleSenti"
"189",1264291977849384960,"Michigan",2020-05-23,"search all online stores for these 2 new releases #newmusic #newreleases #313detroit #hiphopmusic #tapin #coronavirus #quarantine @ north west detroit, detroit, michigan https://t.co/qzdsut2nke",0.136363636363636,"P2","Positive"
"190",1264291977849384960,"Michigan",2020-05-23,"search all online stores for these 2 new releases #newmusic #newreleases #313detroit #hiphopmusic #tapin #coronavirus #quarantine @ north west detroit, detroit, michigan https://t.co/qzdsut2nke",0.136363636363636,"P2","Positive"
"191",1264291977849384960,"Michigan",2020-05-23,"search all online stores for these 2 new releases #newmusic #newreleases #313detroit #hiphopmusic #tapin #coronavirus #quarantine @ north west detroit, detroit, michigan https://t.co/qzdsut2nke",0.136363636363636,"P2","Positive"
"192",1264291977849384960,"Michigan",2020-05-23,"search all online stores for these 2 new releases #newmusic #newreleases #313detroit #hiphopmusic #tapin #coronavirus #quarantine @ north west detroit, detroit, michigan https://t.co/qzdsut2nke",0.136363636363636,"P2","Positive"
"193",1264291977849384960,"Michigan",2020-05-23,"search all online stores for these 2 new releases #newmusic #newreleases #313detroit #hiphopmusic #tapin #coronavirus #quarantine @ north west detroit, detroit, michigan https://t.co/qzdsut2nke",0.136363636363636,"P2","Positive"
"194",1264291977849384960,"Michigan",2020-05-23,"search all online stores for these 2 new releases #newmusic #newreleases #313detroit #hiphopmusic #tapin #coronavirus #quarantine @ north west detroit, detroit, michigan https://t.co/qzdsut2nke",0.136363636363636,"P2","Positive"
"195",1264722194439028736,"Indiana",2020-05-25,"quarantine concert n. 7 today was hot as ðÿ”¥ðÿ¥µ but we did it! being any kind of artist right now is just an emotional roller coaster a corona- coaster if you will ðÿ¦  as we speak i am dodging a phone call for what i knowâ€¦ https://t.co/6w5zmixbhk",0.299553571428571,"P2","Positive"
"196",1264731209952886784,"Pennsylvania",2020-05-25,"we pop out ðÿƒâ€â™‚ï¸ wtf is going on ðÿ¤£ðÿ˜‚ #shakendbakeent #ganginc #gang #slipperyslopeent #tws #popout #dontmatter #togetherwestand #westeadymovin #lol #covid19 #coronavirus #lockdown #store @ philadelphia, pennsylvania https://t.co/pncochtftm",0.15,"P2","Positive"
"197",1264735156113305600,"Pennsylvania",2020-05-25,"hookah xbox and call of duty ðÿ¤·ðÿ»â€â™‚ï¸ðÿ’ªðÿ»ðÿ’¯ #gamer #teamxbox #hookah #djpete215  #covid-19  #astrogaming #lockdown2020 #boredinthehouse #addmeonmixir &gt;&gt; djpete215  #xboxgamertag &gt;&gt;&gt; djpete215 
#activisionâ€¦ https://t.co/iifexsjbnn",0,"P2","Neutral"
"198",1.265080733976e+18,"Pennsylvania",2020-05-26,"this about sums it up. happy memorial day to you all. stay strong. stay positive. be well. buffalotrace #buffalotracebourbon apple #airpods2 #memorialdayweekend #notthesamewithoutyou #socialdistancing #covid19â€¦ https://t.co/mw5kttxeuo",0.486868686868687,"P2","Positive"
"199",1.265080733976e+18,"Pennsylvania",2020-05-26,"this about sums it up. happy memorial day to you all. stay strong. stay positive. be well. buffalotrace #buffalotracebourbon apple #airpods2 #memorialdayweekend #notthesamewithoutyou #socialdistancing #covid19â€¦ https://t.co/mw5kttxeuo",0.486868686868687,"P2","Positive"
"200",1.265080733976e+18,"Pennsylvania",2020-05-26,"this about sums it up. happy memorial day to you all. stay strong. stay positive. be well. buffalotrace #buffalotracebourbon apple #airpods2 #memorialdayweekend #notthesamewithoutyou #socialdistancing #covid19â€¦ https://t.co/mw5kttxeuo",0.486868686868687,"P2","Positive"
"201",1.265080733976e+18,"Pennsylvania",2020-05-26,"this about sums it up. happy memorial day to you all. stay strong. stay positive. be well. buffalotrace #buffalotracebourbon apple #airpods2 #memorialdayweekend #notthesamewithoutyou #socialdistancing #covid19â€¦ https://t.co/mw5kttxeuo",0.486868686868687,"P2","Positive"
"202",1.265080733976e+18,"Pennsylvania",2020-05-26,"this about sums it up. happy memorial day to you all. stay strong. stay positive. be well. buffalotrace #buffalotracebourbon apple #airpods2 #memorialdayweekend #notthesamewithoutyou #socialdistancing #covid19â€¦ https://t.co/mw5kttxeuo",0.486868686868687,"P2","Positive"
"203",1.265080733976e+18,"Pennsylvania",2020-05-26,"this about sums it up. happy memorial day to you all. stay strong. stay positive. be well. buffalotrace #buffalotracebourbon apple #airpods2 #memorialdayweekend #notthesamewithoutyou #socialdistancing #covid19â€¦ https://t.co/mw5kttxeuo",0.486868686868687,"P2","Positive"
"204",1.265080733976e+18,"Pennsylvania",2020-05-26,"this about sums it up. happy memorial day to you all. stay strong. stay positive. be well. buffalotrace #buffalotracebourbon apple #airpods2 #memorialdayweekend #notthesamewithoutyou #socialdistancing #covid19â€¦ https://t.co/mw5kttxeuo",0.486868686868687,"P2","Positive"
"205",1.265080733976e+18,"Pennsylvania",2020-05-26,"this about sums it up. happy memorial day to you all. stay strong. stay positive. be well. buffalotrace #buffalotracebourbon apple #airpods2 #memorialdayweekend #notthesamewithoutyou #socialdistancing #covid19â€¦ https://t.co/mw5kttxeuo",0.486868686868687,"P2","Positive"
"206",1265104432641069056,"Pennsylvania",2020-05-26,"is ðÿ’ˆ closed until further notice !!! to all essential workers may god grant you protection from the coronavirus ,amen 
while in quarantine making the best of this horrible situation the world is facing. real barbersâ€¦ https://t.co/dlpad2splj",0.0166666666666666,"P2","Neutral"
"207",1265104432641069056,"Pennsylvania",2020-05-26,"is ðÿ’ˆ closed until further notice !!! to all essential workers may god grant you protection from the coronavirus ,amen 
while in quarantine making the best of this horrible situation the world is facing. real barbersâ€¦ https://t.co/dlpad2splj",0.0166666666666666,"P2","Neutral"
"208",1265104432641069056,"Pennsylvania",2020-05-26,"is ðÿ’ˆ closed until further notice !!! to all essential workers may god grant you protection from the coronavirus ,amen 
while in quarantine making the best of this horrible situation the world is facing. real barbersâ€¦ https://t.co/dlpad2splj",0.0166666666666666,"P2","Neutral"
"209",1265104432641069056,"Pennsylvania",2020-05-26,"is ðÿ’ˆ closed until further notice !!! to all essential workers may god grant you protection from the coronavirus ,amen 
while in quarantine making the best of this horrible situation the world is facing. real barbersâ€¦ https://t.co/dlpad2splj",0.0166666666666666,"P2","Neutral"
"210",1265104432641069056,"Pennsylvania",2020-05-26,"is ðÿ’ˆ closed until further notice !!! to all essential workers may god grant you protection from the coronavirus ,amen 
while in quarantine making the best of this horrible situation the world is facing. real barbersâ€¦ https://t.co/dlpad2splj",0.0166666666666666,"P2","Neutral"
"211",1265104432641069056,"Pennsylvania",2020-05-26,"is ðÿ’ˆ closed until further notice !!! to all essential workers may god grant you protection from the coronavirus ,amen 
while in quarantine making the best of this horrible situation the world is facing. real barbersâ€¦ https://t.co/dlpad2splj",0.0166666666666666,"P2","Neutral"
"212",1265104432641069056,"Pennsylvania",2020-05-26,"is ðÿ’ˆ closed until further notice !!! to all essential workers may god grant you protection from the coronavirus ,amen 
while in quarantine making the best of this horrible situation the world is facing. real barbersâ€¦ https://t.co/dlpad2splj",0.0166666666666666,"P2","Neutral"
"213",1265104432641069056,"Pennsylvania",2020-05-26,"is ðÿ’ˆ closed until further notice !!! to all essential workers may god grant you protection from the coronavirus ,amen 
while in quarantine making the best of this horrible situation the world is facing. real barbersâ€¦ https://t.co/dlpad2splj",0.0166666666666666,"P2","Neutral"
"214",1265150800218730496,"Michigan",2020-05-26,"#mondayniterawcomedy #mondayniteraw #headlinersonly #comedy streaming live on #youtube @ 6p pst/9p pst #boknow #quarantine #lockdown #coronavirus #misadventuresofdiazmackie diazmackie @ eastpointe, michigan https://t.co/hq5hbjwwyp",0.136363636363636,"P2","Positive"
"215",1265150800218730496,"Michigan",2020-05-26,"#mondayniterawcomedy #mondayniteraw #headlinersonly #comedy streaming live on #youtube @ 6p pst/9p pst #boknow #quarantine #lockdown #coronavirus #misadventuresofdiazmackie diazmackie @ eastpointe, michigan https://t.co/hq5hbjwwyp",0.136363636363636,"P2","Positive"
"216",1265150800218730496,"Michigan",2020-05-26,"#mondayniterawcomedy #mondayniteraw #headlinersonly #comedy streaming live on #youtube @ 6p pst/9p pst #boknow #quarantine #lockdown #coronavirus #misadventuresofdiazmackie diazmackie @ eastpointe, michigan https://t.co/hq5hbjwwyp",0.136363636363636,"P2","Positive"
"217",1265150800218730496,"Michigan",2020-05-26,"#mondayniterawcomedy #mondayniteraw #headlinersonly #comedy streaming live on #youtube @ 6p pst/9p pst #boknow #quarantine #lockdown #coronavirus #misadventuresofdiazmackie diazmackie @ eastpointe, michigan https://t.co/hq5hbjwwyp",0.136363636363636,"P2","Positive"
"218",1265150800218730496,"Michigan",2020-05-26,"#mondayniterawcomedy #mondayniteraw #headlinersonly #comedy streaming live on #youtube @ 6p pst/9p pst #boknow #quarantine #lockdown #coronavirus #misadventuresofdiazmackie diazmackie @ eastpointe, michigan https://t.co/hq5hbjwwyp",0.136363636363636,"P2","Positive"
"219",1265150800218730496,"Michigan",2020-05-26,"#mondayniterawcomedy #mondayniteraw #headlinersonly #comedy streaming live on #youtube @ 6p pst/9p pst #boknow #quarantine #lockdown #coronavirus #misadventuresofdiazmackie diazmackie @ eastpointe, michigan https://t.co/hq5hbjwwyp",0.136363636363636,"P2","Positive"
"220",1265150800218730496,"Michigan",2020-05-26,"#mondayniterawcomedy #mondayniteraw #headlinersonly #comedy streaming live on #youtube @ 6p pst/9p pst #boknow #quarantine #lockdown #coronavirus #misadventuresofdiazmackie diazmackie @ eastpointe, michigan https://t.co/hq5hbjwwyp",0.136363636363636,"P2","Positive"
"221",1265150800218730496,"Michigan",2020-05-26,"#mondayniterawcomedy #mondayniteraw #headlinersonly #comedy streaming live on #youtube @ 6p pst/9p pst #boknow #quarantine #lockdown #coronavirus #misadventuresofdiazmackie diazmackie @ eastpointe, michigan https://t.co/hq5hbjwwyp",0.136363636363636,"P2","Positive"
"222",1265355352826089472,"Michigan",2020-05-26,"selling houses in the time of covid.  nothing is status quo.  weâ€™ve never stopped innovating or advocating for our clients.  #realestate #realtors #realtorsofinstagram #quarantine #birmingham #birminghammiâ€¦ https://t.co/yktvqezrai",0,"P2","Neutral"
"223",1265355352826089472,"Michigan",2020-05-26,"selling houses in the time of covid.  nothing is status quo.  weâ€™ve never stopped innovating or advocating for our clients.  #realestate #realtors #realtorsofinstagram #quarantine #birmingham #birminghammiâ€¦ https://t.co/yktvqezrai",0,"P2","Neutral"
"224",1265355352826089472,"Michigan",2020-05-26,"selling houses in the time of covid.  nothing is status quo.  weâ€™ve never stopped innovating or advocating for our clients.  #realestate #realtors #realtorsofinstagram #quarantine #birmingham #birminghammiâ€¦ https://t.co/yktvqezrai",0,"P2","Neutral"
"225",1265355352826089472,"Michigan",2020-05-26,"selling houses in the time of covid.  nothing is status quo.  weâ€™ve never stopped innovating or advocating for our clients.  #realestate #realtors #realtorsofinstagram #quarantine #birmingham #birminghammiâ€¦ https://t.co/yktvqezrai",0,"P2","Neutral"
"226",1265355352826089472,"Michigan",2020-05-26,"selling houses in the time of covid.  nothing is status quo.  weâ€™ve never stopped innovating or advocating for our clients.  #realestate #realtors #realtorsofinstagram #quarantine #birmingham #birminghammiâ€¦ https://t.co/yktvqezrai",0,"P2","Neutral"
"227",1265355352826089472,"Michigan",2020-05-26,"selling houses in the time of covid.  nothing is status quo.  weâ€™ve never stopped innovating or advocating for our clients.  #realestate #realtors #realtorsofinstagram #quarantine #birmingham #birminghammiâ€¦ https://t.co/yktvqezrai",0,"P2","Neutral"
"228",1265355352826089472,"Michigan",2020-05-26,"selling houses in the time of covid.  nothing is status quo.  weâ€™ve never stopped innovating or advocating for our clients.  #realestate #realtors #realtorsofinstagram #quarantine #birmingham #birminghammiâ€¦ https://t.co/yktvqezrai",0,"P2","Neutral"
"229",1265355352826089472,"Michigan",2020-05-26,"selling houses in the time of covid.  nothing is status quo.  weâ€™ve never stopped innovating or advocating for our clients.  #realestate #realtors #realtorsofinstagram #quarantine #birmingham #birminghammiâ€¦ https://t.co/yktvqezrai",0,"P2","Neutral"
"230",1265485843944353792,"Ohio",2020-05-27,"#thenewnormal #droffice #covid19 #coronavirus #socialdistancing #wearyourmask #diabetes #notfun 
and no i don't have #covid19  #lol @ bellefontaine, ohio https://t.co/0jfbxt5gcr",0.8,"P2","Positive"
"231",1265485843944353792,"Ohio",2020-05-27,"#thenewnormal #droffice #covid19 #coronavirus #socialdistancing #wearyourmask #diabetes #notfun 
and no i don't have #covid19  #lol @ bellefontaine, ohio https://t.co/0jfbxt5gcr",0.8,"P2","Positive"
"232",1265485843944353792,"Ohio",2020-05-27,"#thenewnormal #droffice #covid19 #coronavirus #socialdistancing #wearyourmask #diabetes #notfun 
and no i don't have #covid19  #lol @ bellefontaine, ohio https://t.co/0jfbxt5gcr",0.8,"P2","Positive"
"233",1265485843944353792,"Ohio",2020-05-27,"#thenewnormal #droffice #covid19 #coronavirus #socialdistancing #wearyourmask #diabetes #notfun 
and no i don't have #covid19  #lol @ bellefontaine, ohio https://t.co/0jfbxt5gcr",0.8,"P2","Positive"
"234",1265485843944353792,"Ohio",2020-05-27,"#thenewnormal #droffice #covid19 #coronavirus #socialdistancing #wearyourmask #diabetes #notfun 
and no i don't have #covid19  #lol @ bellefontaine, ohio https://t.co/0jfbxt5gcr",0.8,"P2","Positive"
"235",1265485843944353792,"Ohio",2020-05-27,"#thenewnormal #droffice #covid19 #coronavirus #socialdistancing #wearyourmask #diabetes #notfun 
and no i don't have #covid19  #lol @ bellefontaine, ohio https://t.co/0jfbxt5gcr",0.8,"P2","Positive"
"236",1265485843944353792,"Ohio",2020-05-27,"#thenewnormal #droffice #covid19 #coronavirus #socialdistancing #wearyourmask #diabetes #notfun 
and no i don't have #covid19  #lol @ bellefontaine, ohio https://t.co/0jfbxt5gcr",0.8,"P2","Positive"
"237",1265485843944353792,"Ohio",2020-05-27,"#thenewnormal #droffice #covid19 #coronavirus #socialdistancing #wearyourmask #diabetes #notfun 
and no i don't have #covid19  #lol @ bellefontaine, ohio https://t.co/0jfbxt5gcr",0.8,"P2","Positive"
"238",1265776541205700608,"Ohio",2020-05-27,"*long post alert* 
this is obviously an unprecedented and challenging time for all of us. the covid-19 pandemic has forced us to adopt a â€œnew normalâ€ and alter our every day lives. of course, isolation has beenâ€¦ https://t.co/nljaujtyia",0.172727272727273,"P2","Positive"
"239",1265838265132695552,"Pennsylvania",2020-05-28,"even after #covid19 and #socialdistancing standards initially closed down golf courses and driving ranges; i have been able to improve my swing, regardless!  ðÿ˜„  these are the first videos of my swing that iâ€™veâ€¦ https://t.co/czgwsgkcgj",0.154861111111111,"P2","Positive"
"240",1266142962083401728,"Pennsylvania",2020-05-28,"tile work nearly completed on the #carnegieproject

looking forward to wrapping this up after many delays, including almost 2 months of shutdowns from covid.

.
.
.
.
.
.
.
.
.
#realestate #investing #flipâ€¦ https://t.co/wsrdvzrkb2",0.3,"P2","Positive"
"241",1256618790101581824,"Ohio",2020-05-02,"im lowkey enjoying this lockdown ðÿ¤·ðÿ¾â€â™‚ï¸ #covid.
how are y'all doing?
how are you staying positive, and inspired? @ dublin, ohio https://t.co/c7oj685rug",0.363636363636364,"P2","Positive"
"242",1256631875713617920,"Pennsylvania",2020-05-02,"philly got heart #wegotthis #stayhome #staysafe #quarantine #covid19 @ love city brewing company https://t.co/5brsr7u7ms",0.5,"P2","Positive"
"243",1256638007429476352,"Michigan",2020-05-02,"#exploring #clawson #puremichigan  #trekbikes #covid #quarantine #covidtravel trying to #gosomewhere #pleaseletthisbeoversoon @ clawson, michigan https://t.co/ru9jgynssw",0,"P2","Neutral"
"244",1256666518303236096,"Pennsylvania",2020-05-02,"is ðÿ’ˆ closed until further notice !!! to all essential workers may god grant you protection from the coronavirus ,amen 
while in quarantine making the best of this horrible situation the world is facing. real barbersâ€¦ https://t.co/hieth0yxfd",0.0166666666666666,"P2","Neutral"
"245",1256754290863079424,"Ohio",2020-05-03,"#2hippies chilling fireside at #thisoldhippiehouse with boricua2862 #socialdistancing to stay #covid19 free! #inthistogetherohio @ youngstown, ohio https://t.co/ub8tebtqti",0,"P2","Neutral"
"246",1256800314155565056,"Ohio",2020-05-03,"don't text mike dewine 937-776-5080, and definetly don't send dick pics. but do take this time to check out the bones and tubs podcast!!!

#ohio #ohiostate #ohiostrong #inthistogether #1a #endthelockdown #covid19â€¦ https://t.co/ip4sog0vvn",0,"P2","Neutral"
"247",1256800888951386112,"Michigan",2020-05-03,"when your bonfire has a houstontexans logo in it. ðÿ¤·ðÿ¼â€â™‚ï¸ #justaddchristmaslights #coppereffect #copperwire #bonfire #fire #quarantine #covid_19 #covid19 #houstontexans #bull #fire #flame #saturday #saturdayvibesâ€¦ https://t.co/kxfsy9suza",0,"P2","Neutral"
"248",1266751868614709248,"Pennsylvania",2020-05-30,"reggierittenburg rocking the @alone_store20 brand #quarantine #quarantineandchill #covid19 #covid_19 #coronavirus #virus #stayhome #alonetogether #alone #cdc #who #staysafe #stayhealthy #life #trending #trendy #trendâ€¦ https://t.co/jjxuookrdl",0.6,"P2","Positive"
"249",1266807359105613824,"Michigan",2020-05-30,"so happy to receive my kieljamespatrick  cloth #facemask â¤ï¸â¤ï¸â¤ï¸ #pandemic #socialdistancing #covid19 #facemaskstyle #rhodeisland #thankyou @ midland, michigan https://t.co/yd0hwfzo1k",0.8,"P2","Positive"
"250",1257003374605742080,"Pennsylvania",2020-05-03,"a little concert before we go on a walk ðÿž¤ðÿž¼ðÿ‘­ðÿ»ðÿ˜â¤ï¸ #ineedyourlove #sisters #bestfriends #quarantinelife #covid19 #sundayfunday @ port richmond, pennsylvania https://t.co/uk5cb4hl5t",-0.1875,"P2","Negative"
"251",1257047004695326720,"Pennsylvania",2020-05-03,"love spending quiet time here. puts me in the right mindset for the rest of the day. #covid19 #socialdistancing #lovemychurch  #stayhealthy #staysafe #readytobebackatmass @ nativity of our lord parish https://t.co/nj7ery5e7z",0.261904761904762,"P2","Positive"
"252",1257430655648047104,"Ohio",2020-05-04,"ðÿœ€
covid-19 pandemic quarantine
these are
the people
of
granville, ohio | april 2020
.
the burden family
north prospect street
.
.
view all the photographs together on the blog (link inâ€¦ https://t.co/pz85j9pd66",0,"P2","Neutral"
"253",1257497469056962560,"Ohio",2020-05-05,"the last dance
.
latest binge watch during corona quarantine has been the last dance on espn.  that got me reminiscing about this past ecs basketball season. ðÿ€
what are you all binge watching during thisâ€¦ https://t.co/qvq8niqnat",0.0625,"P2","Neutral"
"254",1257618864894083072,"Michigan",2020-05-05,"kentucky woman with coronavirus arrested at kroger after defying quarantine for third time   https://t.co/q8b2s3x51s  #morningjoe  #foxnews  #foxandfriends",0,"P2","Neutral"
"255",1257621423390154752,"Ohio",2020-05-05,"ðÿœ€
covid-19 pandemic quarantine
these are
the people
of
granville, ohio | april 2020
.
the rutter-babaryk family
greenwood loop
.
.
view all the photographs together on the blog (link inâ€¦ https://t.co/gue6d2f4q8",0,"P2","Neutral"
"256",1257664724046471168,"Michigan",2020-05-05,"there are a few 2 piece sets are left in medium and large. ðÿ¤©
.
.
subscribe to receive 30% off
ðÿ› https://t.co/krx3zoel16 ðÿ›
.
.
.
.
.
.
.
.
.
.
.
.
.
#quarantine #covid19 #datenightin #ladies #treatyourself #shopâ€¦ https://t.co/uyp22fzore",0.0047619047619047,"P2","Neutral"
"257",1257681743080898560,"Pennsylvania",2020-05-05,"coronavirus got me on a new look #covid19 #coronavirus #isolation #socialdistance #americaneagle #puma #fitfam @ sunbury, pennsylvania https://t.co/jzkttjwkbx",0.136363636363636,"P2","Positive"
"258",1257738986262593536,"Ohio",2020-05-05,"covid iron gym is getting there. just in time for international chest day yesterday. thanks to @bfylifeofficial for funding the gym, otherwise wouldnâ€™t be able to maintain during this quarantine. our version of theâ€¦ https://t.co/unfxqd7wih",0.233333333333333,"P2","Positive"
"259",1257776934756528128,"Pennsylvania",2020-05-05,"prepping up!! #tacotuesday #cincodemayo #cincodedrinko #coronavirus #covid19 #quarantine #quarantinelife @ pennsylvania https://t.co/epmyt3raqk",0,"P2","Neutral"
"260",1257858573717114880,"Michigan",2020-05-06,"ðÿª‘da â€˜rona self quarantine day fifty one... today i was brave and purchased the provisions that i forgot to get the other week. when i tell you dem seniors at costco said â€œf*ck the coronaâ€ and will roll all the wayâ€¦ https://t.co/0kdswoktd4",0.3375,"P2","Positive"
"261",1257882475537281024,"Michigan",2020-05-06,"ðÿ’¥ new story alert: @michronicle 
 
from long days of social isolation at home to working on the front line, the mental health challenges of the coronavirus pandemic have taken a toll on all ages.

 #freelancewritingâ€¦ https://t.co/xshxj0uzyd",0.0049242424242424,"P2","Neutral"
"262",1257902249734541312,"Pennsylvania",2020-05-06,"some more shots from gothenburg, sweden ðÿ‡¸ðÿ‡ª #throwback #travel #wanderlust #europe #europetravel #gothenburg #sweden #lockdown #covid19 @ gothenburg, sweden https://t.co/9plxzug8ny",0.5,"P2","Positive"
"263",1258025199087296512,"Ohio",2020-05-06,"dear timeless recording studio community, 

as a result of covid-19, timeless recording studio has been temporarily closed. we thank you for being patient with us during these tough times. we are happy to inform youâ€¦ https://t.co/cqmomxz0oz",0.103703703703704,"P2","Positive"
"264",1258152171712937984,"Ohio",2020-05-06,"carpe diem. 

anybody know what day it is for lockdown? #covid19 @ columbus, ohio https://t.co/ijlwz3b8ck",0,"P2","Neutral"
"265",1258276905591156736,"Ohio",2020-05-07,"iâ€™m social distancing... lilbaby_1 got another banger ðÿ”¥ ðÿ”¥ ðÿ”¥ 
.
.
.
.
.
#instagood #myturn #lilbaby #santanadadon #video #videooftheday #covid19 #socialdistancing2020 #trending #viral #follow @ springfield, ohio https://t.co/fdv4n5tunj",0.0333333333333333,"P2","Neutral"
"266",1258403403149033472,"Pennsylvania",2020-05-07,"thank you caregivers for your kindness and love during the tough times.
#survive #handsfromtheheart #herewhenyouneedus #giveaway #essentialworker #homecarefrontline #socialdistancing #coronavirus #mentalhealthâ€¦ https://t.co/xgsscn6uo4",0.0555555555555555,"P2","Neutral"
"267",1258498005121986560,"Pennsylvania",2020-05-07,"â€œi like wearing a mask, i never have to smile again!â€ - @jamisonrd ðÿ¤¦ðÿ¼â€â™€ï¸ 
#husband #wife #husbandandwifeteam #husbandandwife #loveyoujerk #jerkbitch #bitchjerk #masks #covid19 #quarantinefood #quarantinelifeâ€¦ https://t.co/n6dxddlabm",0.375,"P2","Positive"
"268",1258559741409685504,"Michigan",2020-05-08,"this is why you need to quarantine for 7-14 days after symptom onset #coronavirus #sarcov2 @ detroit, michigan https://t.co/0zy3hw1jws",0,"P2","Neutral"
"269",1258580380673769472,"Pennsylvania",2020-05-08,"closing out another covid-19 day here at lasushi phiily on  this beautiful national prayer day ðÿ™
lord take care of all of us, alike or not. the happy, the sad, the anxious, the depress, the lonely, the hungry, theâ€¦ https://t.co/kledxg0frc",0.122222222222222,"P2","Positive"
"270",1258736955719811072,"Kentucky",2020-05-08,"***voting time*** so, i've grown the goatee for two weeks (1st time i've ever had any sort of ""beard"" or facial hair.) what are your thoughts? comment below with your vote! should i keep it or shave it? #covid19â€¦ https://t.co/x5bnictwzy",0,"P2","Neutral"
"271",1258933236480131072,"Ohio",2020-05-09,"hairstyle, color and cut by jesenia prior to covid shutdown. just a reminder that we love what we do, and love serving you! the salon opens again for services may 15th. book online at https://t.co/9o4ng35d3p

newâ€¦ https://t.co/eylyddpz0k",0.315340909090909,"P2","Positive"
"272",1258965367667535872,"Pennsylvania",2020-05-09,"is ðÿ’ˆ closed until further notice !!! to all essential workers may god grant you protection from the coronavirus ,amen 
while in quarantine making the best of this horrible situation the world is facing. real barbersâ€¦ https://t.co/ildkbvvwam",0.0166666666666666,"P2","Neutral"
"273",1259087394256506880,"Ohio",2020-05-09,"ðÿœ€
covid-19 pandemic quarantine
these are
the people
of
granville, ohio | april 2020
.
the winterhalter family
preston place
.
.
view all the photographs together on the blog (link inâ€¦ https://t.co/vsxxrgwjzx",0,"P2","Neutral"
"274",1259166128342994944,"Ohio",2020-05-09,"#instagram #saturday #covid19 #quarantinelife #masked and #lovinglife w/ sonofshorty @ the big bear den https://t.co/mnm8nvs8j7",0,"P2","Neutral"
"275",1259252859423449088,"Ohio",2020-05-09,"having quarantine prom! we look fantasticâ£ï¸ #quarantineprom2020 #covidprom2020 #prom #covid19 #covid_19 #stayhome #staysafe #wshs #inthistogether #inthistogetherohio #westervilleohio #westerville #family @â€¦ https://t.co/g7rmwhqr19",0.4,"P2","Positive"
"276",1259259916285607936,"Pennsylvania",2020-05-09,"is missing the shop. ðÿ’ˆ closed until further notice !!! to all essential workers may god grant you protection from the coronavirus ,amen 
while in quarantine making the best of this horrible situation the world isâ€¦ https://t.co/bctjwbfjed",-0.05,"P2","Neutral"
"277",1270896241581449216,"Michigan",2020-06-11,"#gamenight with #oma and #opa #royaloakmi #puremichigan #covid19 #quarantine @ royal oak, michigan https://t.co/bwgg3graxw",0,"P2","Neutral"
"278",1271251089539530752,"Michigan",2020-06-12,"#congratulations #bug on #elementaryschool #graduation time to #gosomewhere #middleschool #royaloakmi #puremichigan #covid19 #quarantine @ royal oak, michigan https://t.co/uyibku7y4x",0,"P2","Neutral"
"279",1271277220267323392,"Indiana",2020-06-12,"best friend appreciation photo. 4 months of covid lockdown have lead to more time at home with this dude than i've ever had and what an interesting time it's been. wish i could sleep all day, dreaming of chasingâ€¦ https://t.co/ylfzcljios",0.666666666666667,"P2","Positive"
"280",1271300358128762880,"Michigan",2020-06-12,"absoutely! #film and #tv #television production resumes today, so hopefully #thewalkingdead #twd season 10 finale will air soon after this #coronavirus #covid_19 #covid19 #coronavirusoutbreakâš ï¸ #quarantine! myâ€¦ https://t.co/iee3rwujqg",0,"P2","Neutral"
"281",1271479434005053440,"Ohio",2020-06-12,"day 89 in exile: my covid-19 hair really brings out my eye. should i brave a haircut or just let it roll? #socialdistancing #amiculus @ northern woods https://t.co/i27blq8fps",0.5,"P2","Positive"
"282",1272204162168741888,"Michigan",2020-06-14,"walked out of the hospital a week ago, not knowing that i had just done the last (for now) night shift in our pop-up isolation icu (â€œricuâ€) for covid-19. i suspect i will see it again. @â€¦ https://t.co/lu431o3ohb",0,"P2","Neutral"
"283",1272745511360049152,"Michigan",2020-06-16,"i have so many fun pics with my new harley i wish i could post them all, lol, but here's a good start. still so happy i finally got my dream bike!!! ðÿ˜š and it makes all this virus lockdown feel not so locked down.â€¦ https://t.co/zk2be9sw93",0.38510101010101,"P2","Positive"
"284",1272841463928365056,"Pennsylvania",2020-06-16,"is ðÿ’ˆ closed until further notice !!! to all essential workers may god grant you protection from the coronavirus ,amen 
while in quarantine making the best of this horrible situation the world is facing. real barbersâ€¦ https://t.co/du4lhoecdy",0.0166666666666666,"P2","Neutral"
"285",1273049795679014912,"Pennsylvania",2020-06-17,"what a wonderful evening to relax and celebrate my 58th birthday out for the first time since covid-19 quarantine.  i enjoyed the best seafood outdoors, socially distant, under a lighted tent. it's been a long time.â€¦ https://t.co/veosmuvqrh",0.433333333333333,"P2","Positive"
"286",1273084575523188736,"Pennsylvania",2020-06-17,"if you are not doing what you love, you are wasting your time...!
#staysafeâ© â¦#covid19â© â§#ø®ù„ùšùƒ_ø¨ø§ù„ø¨ùšøª â©#ùƒùˆø±ùˆù†ø§ #ùƒùˆùùšø¯19 #ø§ù„ø­ø¬ø±_ø§ù„øµø­ùš #quarantine #lebanon #syria #tiktok #model #topmodel #modeling #exploreâ€¦ https://t.co/1nthbiac3o",0.625,"P2","Positive"
"287",1273305706091823104,"Ohio",2020-06-17,"future class of 2028 - aka the 4th graders who were quarantined!ðÿ’š resilient little buggers. nothing can stop them! #coronavirus #coronakids #quarantine #2020 #whatayear @ lewis center, ohio https://t.co/uiwdzoyyg7",-0.111458333333333,"P2","Negative"
